variable,high_n,low_n,high_mean,low_mean,diff_high_minus_low,welch_t,welch_p
pre_risk_chars_ln_mean,1291,1251,6.349533849564607,3.5960756015809343,2.753458247983673,44.38923213006636,5.034605812850007e-267
pre_risk_chars_mean,1291,1251,759.1162535502194,211.11763922195573,547.9986143282637,15.186610508054077,2.5734585365971548e-48
pre_risk_category_count_mean,1291,1251,3.4524916085721666,1.6079802824407141,1.8445113261314525,36.39146179961814,1.221210858818082e-233
pre_risk_modification_mean,1100,765,0.39439069801000465,0.3567743366426307,0.03761636136737395,2.906036676627839,0.003713888709145348
pre_Size,1291,1251,22.306635045758746,22.18331168762545,0.12332335813329465,2.3735915141147403,0.017690215629809495
pre_Lev,1291,1251,0.4073524272696539,0.42971983817930454,-0.02236741090965061,-2.8397616538694397,0.0045506654599178215
pre_ROA,1291,1251,0.03140148135817553,0.02223065117984057,0.009170830178334963,2.955442622910492,0.00315119857918862
pre_BE_ratio,1291,1251,0.5926475727303461,0.5702792943279592,0.022368278402386865,2.83984229160332,0.0045495190720997985
